POG,Bay,Shelf,Position,UPC,Facings,NewChg,ProductDescription,Size,Height,Width,Peg
8386828,3,2,19,73665844939,1,NEW,WET BRUSH ORIG DTNGLR AST,1 CT,10.12 in,2.93 in,R18 C24
8386828,3,2,20,73665844939,1,NEW,WET BRUSH ORIG DTNGLR AST,1 CT,10.12 in,2.93 in,R18 C28
8386828,3,2,21,73665848058,1,NEW,WET BRUSH ORIG DETANGLER,1 CT,10.67 in,2.79 in,R18 C32
8386828,3,2,22,73665848109,1,NEW,WET BRUSH SPEED DRY,1 CT,10.67 in,3.06 in,R18 C36
8386828,3,2,23,73665844937,1,NEW,WET BRUSH PDL DTNGLR PINK,1 CT,12.00 in,3.50 in,R18 C40
8386828,3,2,24,73665844937,1,NEW,WET BRUSH PDL DTNGLR PINK,1 CT,12.00 in,3.50 in,R18 C44
8386828,3,2,25,506092668180,1,NEW,TNGL TZ PNK,1 CT,8.82 in,2.50 in,R33 C02
8386828,3,2,26,506092668179,1,NEW,TNGL TZ FN FRGL,1 CT,8.82 in,2.50 in,R33 C06
8386828,3,2,27,506092668181,1,NEW,TANGLE TEEZER ESSEN,1 CT,8.82 in,2.50 in,R33 C10
8386828,3,2,28,506092668695,1,NEW,TANGLE TEEZER ESSEN,1 CT,8.82 in,2.50 in,R33 C14
8386828,3,2,29,84861800744,1,NEW,UNBRSH WHT LMN DRP YLLOW,1 CT,9.28 in,3.30 in,R33 C19
8386828,3,2,30,84861800743,1,NEW,UNBRSH PLS WHT MNT SWRL,1 CT,9.28 in,3.30 in,R33 C24
8386828,3,2,31,84861800759,1,NEW,UNBRUSH DETNGL HAIR BRUSH,1 CT,9.28 in,3.30 in,R33 C29
8386828,3,2,32,84861800724,1,NEW,UNBRSH MDNGHT BLCK BRUSH,1 CT,9.28 in,3.30 in,R33 C34
8386828,3,2,33,84861800753,1,NEW,UNBRSH DTNGL BRSH RS QTZ,1 CT,9.28 in,3.30 in,R33 C39
8386828,3,2,34,84861800750,1,NEW,UNBRSH DTNGL BRSH AM LVND,1 CT,9.28 in,3.30 in,R33 C44
8386828,3,2,35,7410895115,1,,CONR WOOD CLUB BRUSH,1 CT,9.50 in,3.72 in,R46 C03
8386828,3,2,36,73150986811,1,,KISS GDDN DTNGLR NS BRSH,1 CT,11.02 in,2.95 in,R46 C07
8386828,3,2,37,73150984203,1,,KISS DETANG PRPL HR BRUSH,1 CT,9.64 in,2.25 in,R46 C11
8386828,3,2,38,73150994638,1,NEW,KISS 3IN1 EDGE COMBRUSH,1 CT,11.00 in,2.56 in,R46 C15
8386828,3,2,39,73150982312,1,,KISS 4-IN-1 EDGE BRUSH,1 CT,9.25 in,1.75 in,R46 C19
8386828,3,2,40,73150977223,1,,KISS CRBN FBR RT TL CMB,1 CT,11.20 in,2.30 in,R46 C22
8386828,3,2,41,73150986167,1,,KISS PRCSSNG CAP,1 EA,8.50 in,5.20 in,R46 C28
8386828,3,2,42,73150982316,1,,KISS  SATIN BONNET BLACK,1 CT,7.50 in,4.50 in,R46 C34
8386828,3,2,43,73150986470,1,,KISS SS WD EDG DBL WR CAP,1 CT,7.87 in,4.49 in,R46 C39
8386828,3,2,44,73150984224,1,,KISS STN WRAP SCARF BLCK,1 CT,10.20 in,3.80 in,R46 C44
8386829,1,2,1,84045550421,1,NEW,KITSCH DETANGLING F,1 CT,9.80 in,2.80 in,R02 C02
8386829,1,2,2,84045550422,1,NEW,KITSCH DETANGLING F,1 CT,9.80 in,2.80 in,R02 C06
8386829,1,2,3,84045550424,1,NEW,KITSCH DETANGLING F,1 CT,9.80 in,2.80 in,R02 C10
8386829,1,2,4,84045550423,1,NEW,KITSCH DETANGLING F,1 CT,9.96 in,2.87 in,R02 C14
8386829,1,2,5,81967702496,1,NEW,KITSCH RECYCLED PLA,1 CT,10.90 in,3.25 in,R02 C18
8386829,1,2,6,84045550571,1,NEW,KITSCH RECYCLED FAB,1 CT,11.50 in,4.50 in,R02 C23
8386829,1,2,7,84045550162,1,NEW,KITSCH RECYCLED FAB,1 CT,11.50 in,4.50 in,R02 C28
8386829,1,2,8,84045550163,1,NEW,KITSCH RECYCLED FAB,1 CT,11.50 in,4.50 in,R02 C33
8386829,1,2,9,84045550161,1,NEW,KITSCH FABRIC ACTIV,1 CT,11.50 in,4.50 in,R02 C38
8386829,1,2,10,81011256895,1,NEW,KITSCH FABRIC STRET,1 CT,11.50 in,4.50 in,R02 C43
8386829,1,2,11,81011256621,1,NEW,KITSCH MINI CLOUD C,1 CT,6.50 in,3.50 in,R14 C02
8386829,1,2,12,81011256903,1,NEW,KITSCH LARGE FLAT CLOUD CLIP -,1.00 CT,6.50 in,3.50 in,R14 C06
8386829,1,2,13,81011256622,1,NEW,KITSCH RECYCLED PLS,1 CT,6.50 in,3.50 in,R14 C10
8386829,1,2,14,81967702657,1,NEW,KITSCH LARGE CLASSI,1 CT,6.60 in,5.10 in,R14 C16
8386829,1,2,15,81011256426,1,NEW,KITSCH METAL FR HAIR PIN,1 CT,6.50 in,4.00 in,R14 C22
8386829,1,2,16,81011256014,1,NEW,KITSCH RECYCLED PLA,1 CT,8.30 in,4.80 in,R14 C27
8386829,1,2,17,81011256045,1,NEW,KITSCH PLASTIC ZIGZ,1 CT,8.30 in,4.80 in,R14 C33
8386829,1,2,18,81011256206,1,NEW,KITSCH RECYCLED PLS,1 CT,5.25 in,4.25 in,R14 C38
8386829,1,2,19,81011256141,1,NEW,KITSCH SATIN LINED,1 CT,7.00 in,5.50 in,R14 C43
8386829,1,2,20,81011256889,1,NEW,KITSCH SEAMLESS HAI,1 CT,6.00 in,3.50 in,R23 C02
8386829,1,2,21,81011256929,1,NEW,KITSCH SMLS HR ELSTCS 8CT,1 CT,6.00 in,3.50 in,R23 C07
8386829,1,2,22,81011256890,1,NEW,KITSCH SMLS HR ELSTCS 8CT,1 CT,6.00 in,3.50 in,R23 C13
8386829,1,2,23,81011256304,1,NEW,KITSCH RUCHED SATIN,1 CT,6.50 in,4.00 in,R23 C18
8386829,1,2,24,81011256302,1,NEW,KITSCH RUCHED SATIN,1 CT,6.40 in,3.40 in,R23 C23
8386829,1,2,25,84045550160,1,NEW,KITSCH CLOUD SCRUNC,1 CT,6.20 in,3.90 in,R23 C28
8386829,1,2,26,81011256888,1,NEW,KITSCH CLOUD SCRUNC,1 CT,6.20 in,3.90 in,R23 C33
8386829,1,2,27,81967702542,1,NEW,KITSCH SATIN SLEEP SCRUNCHIES,1.00 CT,5.50 in,4.00 in,R23 C39
8386829,1,2,28,81967702624,1,NEW,KITSCH THE SATIN PI,1 CT,5.50 in,4.50 in,R23 C44
8386829,1,2,29,81007711245,1,NEW,TELETIES CLASSIC JE,1 CT,5.60 in,4.90 in,R31 C03
8386829,1,2,30,81007711244,1,NEW,TELETIES CLASSIC TORTOISE MEDI,1.00 CT,5.60 in,4.90 in,R31 C09
8386829,1,2,31,81007711247,1,NEW,TELETIES CLASSIC CO,1 CT,5.60 in,4.90 in,R31 C15
8386829,1,2,32,81007711003,1,NEW,TELETIES COCONUT WH,3 CT,4.10 in,2.75 in,R31 C20
8386829,1,2,33,81015740341,1,NEW,TELETIES LUXURY LIV,3 CT,4.10 in,2.75 in,R31 C24
8386829,1,2,34,84337007382,1,NEW,GIMME FINE HAIR BANDS BLK,12 CT,6.40 in,2.80 in,R31 C28
8386829,1,2,35,84337007380,1,NEW,GIMME MED HAIR BANDS BLND,12 CT,6.40 in,2.80 in,R31 C31
8386829,1,2,36,84337008177,1,NEW,GIMME MED HAIR BANDS BRN,12 CT,6.40 in,2.80 in,R31 C35
8386829,1,2,37,84337007377,1,NEW,GIMME MED HAIR BANDS BLK,12 CT,6.40 in,2.80 in,R31 C38
8386829,1,2,38,84337007873,1,NEW,GIMME BTY HR TIE BNDS BLK,20 CT,6.50 in,2.90 in,R31 C41
8386829,1,2,39,84337008254,1,NEW,GIMME BTY THK HR BNDS BLK,6 CT,6.40 in,2.80 in,R31 C44
8386829,1,2,40,81007711236,1,NEW,TELETIES CLASSIC JE,1 CT,5.60 in,4.90 in,R39 C03
8386829,1,2,41,81007711235,1,NEW,TELETIES CLASSIC TO,1 CT,5.60 in,4.90 in,R39 C09
8386829,1,2,42,81007711238,1,NEW,TELETIES CLASSIC CO,1 CT,5.60 in,4.90 in,R39 C15
8386829,1,2,43,81007711010,1,NEW,TELE HAIR TIES SMALL 3CT,1 CT,4.10 in,2.75 in,R39 C20
8386829,1,2,44,81007711018,1,NEW,TELETIES WASHED DEN,3 CT,4.10 in,2.75 in,R39 C24
8386829,1,2,45,84337007393,1,NEW,GIMME HAIR BAND EXT,20 CT,5.32 in,4.14 in,R39 C28
8386829,1,2,46,84337008079,1,NEW,GIMME CLAW CLIP FIN,6 CT,6.50 in,3.15 in,R39 C32
8386829,1,2,47,84337008029,1,NEW,GIMME CLAW CLIP FIN,2 CT,6.40 in,2.84 in,R39 C36
8386829,1,2,48,84337007731,1,NEW,GIMME CLAW CLIP FIN,2 CT,6.50 in,3.50 in,R39 C40
8386829,1,2,49,84337008295,1,NEW,GIMME CLAW CLIP FIN,8 CT,6.47 in,2.81 in,R39 C44
8386829,1,2,50,81007711796,1,NEW,TELE FLT MD HR CLP JT BLK,1 CT,5.60 in,4.90 in,R47 C03
8386829,1,2,51,81007711795,1,NEW,TELETIES TORTOISE FLAT RO,1 CT,5.60 in,4.90 in,R47 C09
8386829,1,2,52,81007711798,1,NEW,TELETIES COCONUT WHITE FL,1 CT,5.60 in,4.90 in,R47 C15
8386829,1,2,53,81007711028,1,NEW,TELETIES TORTOISE LARGE HAIR T,1.00 CT,4.70 in,2.75 in,R47 C20
8386829,1,2,54,81007711025,1,NEW,TELE HAIR TIES LARGE 3CT,1 CT,4.70 in,2.75 in,R47 C24
8386829,1,2,55,84337008376,1,NEW,GIMME SATIN SCRUNCH,6 CT,6.00 in,3.47 in,R47 C28
8386829,1,2,56,84337008357,1,NEW,GIMME HAIR BAND MED,12 CT,6.50 in,2.84 in,R47 C32
8386829,1,2,57,84337008065,1,NEW,GIMME CLAW CLIP MED,2 CT,6.50 in,2.76 in,R47 C36
8386829,1,2,58,84337008266,1,NEW,GIMME CLAW CLIP MED,2 CT,6.50 in,3.00 in,R47 C40
8386829,1,2,59,84337007872,1,NEW,GIMME CLAW CLIP MED,2 CT,6.50 in,4.25 in,R47 C44
8386829,1,2,60,81007711942,1,NEW,TELETIES FLAT SQUAR,1 CT,5.60 in,4.90 in,R57 C03
8386829,1,2,61,81007711941,1,NEW,TELETIES FLAT SQUAR,1 CT,5.60 in,4.90 in,R57 C09
8386829,1,2,62,81007711943,1,NEW,TELETIES FLAT SQUARE ALMOND BE,1.00 CT,5.60 in,4.90 in,R57 C15
8386829,1,2,63,81007711023,1,NEW,TELETIES ROSE WATER,3 CT,4.70 in,2.76 in,R57 C20
8386829,1,2,64,81015740529,1,NEW,TELETIES NIGHTFALL,3 CT,4.70 in,2.76 in,R57 C24
8386829,1,2,65,84337008362,1,NEW,GIMME SATIN SCRUNCH,4 CT,6.10 in,3.75 in,R57 C28
8386829,1,2,66,84337008302,1,NEW,GIMME CLAW CLIP THI,1 CT,6.50 in,2.80 in,R57 C32
8386829,1,2,67,84337007789,1,NEW,GIMME BTY CLAW CLIP BLCK,1 CT,6.40 in,2.80 in,R57 C35
8386829,1,2,68,84337007777,1,NEW,GIMME THICK HAIR CLIPS,2 CT,6.40 in,4.60 in,R57 C39
8386829,1,2,69,84337007726,1,NEW,GIMME THICK HAIR CLIPS,2 CT,6.50 in,4.25 in,R57 C44
8386829,2,2,1,2350802265,1,NEW,THE HAIR EDIT DETAN,1 CT,10.90 in,3.00 in,R02 C12
8386829,2,2,2,2350802263,1,NEW,THE HAIR EDIT FINIS,1 CT,10.80 in,3.00 in,R02 C16
8386829,2,2,3,2350812743,1,NEW,THE HAIR EDIT SMOOT,1 CT,10.80 in,3.00 in,R02 C20
8386829,2,2,4,2350812822,1,NEW,THE HAIR EDIT SMOOT,1 CT,6.80 in,2.13 in,R02 C23
8386829,2,2,5,2350871320,1,NEW,THE HAIR EDIT LOTUS,1 CT,11.30 in,3.30 in,R02 C26
8386829,2,2,6,2350813361,1,NEW,THE HAIR EDIT RUNWAY RIBB,1 CT,10.40 in,7.90 in,R02 C32
8386829,2,2,7,2350871375,1,NEW,THE HAIR EDIT SOFT,1 CT,10.00 in,5.00 in,R02 C39
8386829,2,2,8,2350871374,1,NEW,THE HAIR EDIT CERAM,1 CT,6.00 in,3.00 in,R02 C44
8386829,2,2,9,2350813276,1,NEW,THE HAIR EDIT BRILL,1 CT,5.50 in,3.50 in,R15 C13
8386829,2,2,10,2350813362,1,NEW,THE HAIR EDIT GILDE,1 CT,5.70 in,3.60 in,R15 C17
8386829,2,2,11,2350812877,1,NEW,THE HAIR EDIT FRENC,1 CT,5.40 in,3.70 in,R15 C21
8386829,2,2,12,2350813122,1,NEW,THE HAIR EDIT GILDE,1 CT,5.90 in,4.20 in,R15 C25
8386829,2,2,13,2350871367,1,NEW,THE HAIR EDIT GILDE,1 CT,5.60 in,3.60 in,R15 C29
8386829,2,2,14,2350871370,1,NEW,THE HAIR EDIT SUNDA,1 CT,5.60 in,3.60 in,R15 C33
8386829,2,2,15,2350813294,1,NEW,THE HAIR EDIT BALLE,1 CT,7.60 in,3.00 in,R15 C37
8386829,2,2,16,2350871373,1,NEW,THE HAIR EDIT BRAID,1 CT,6.20 in,3.10 in,R15 C41
8386829,2,2,17,2350871352,1,NEW,THE HAIR EDIT RUCHE,1 CT,6.20 in,3.90 in,R15 C45
8386829,2,2,18,2350813407,1,NEW,THE HAIR EDIT SUPER,1 CT,6.66 in,5.24 in,R24 C14
8386829,2,2,19,2350813121,1,NEW,THE HAIR EDIT UNICO,1 CT,6.66 in,5.24 in,R24 C20
8386829,2,2,20,2350871315,1,NEW,THE HAIR EDIT COUTU,1 CT,6.66 in,5.24 in,R24 C26
8386829,2,2,21,2350871368,1,NEW,THE HAIR EDIT COUTU,1 CT,6.66 in,5.24 in,R24 C32
8386829,2,2,22,2350871318,1,NEW,THE HAIR EDIT RUCHE,1 CT,6.20 in,3.90 in,R24 C38
8386829,2,2,23,2350871313,1,NEW,THE HAIR EDIT GRAND,1 CT,7.10 in,4.50 in,R24 C43
8386829,2,2,24,4145707690,1,NEW,GOODY OCHLS CR BRD ELSTCS,30 CT,6.50 in,2.75 in,R33 C12
8386829,2,2,25,4145710902,1,NEW,GOODY OCHLS NO MTL ELSTCS,30 CT,6.49 in,2.75 in,R33 C15
8386829,2,2,26,4145710939,1,NEW,GOODY BLK NO MTL ELASTICS,30 CT,6.50 in,2.75 in,R33 C18
8386829,2,2,27,4145718174,1,NEW,GOODY CLEAR RBBRBAND,150 CT,5.20 in,2.90 in,R33 C21
8386829,2,2,28,4145718175,1,,GOODY FRVR POLYBAND BLK,150 CT,5.20 in,2.90 in,R33 C24
8386829,2,2,29,4145707496,1,,GOODY ATHLTQ SW ELASTICS,8 EA,4.50 in,3.47 in,R33 C28
8386829,2,2,30,4145711824,1,,GOODY GRLS OCHLSS ELSTC,500 CT,7.00 in,3.50 in,R33 C32
8386829,2,2,31,4145722058,1,,GOODY OCHLS MED ELASTICS,40 CT,4.48 in,2.68 in,R33 C36
8386829,2,2,32,4319435929,1,NEW,SCUNCI 12-PK HEART,12 CT,6.50 in,2.70 in,R33 C39
8386829,2,2,33,4319420317,1,NEW,SCUNCI HAIR TIES AS,32 CT,6.49 in,2.70 in,R33 C42
8386829,2,2,34,4319432747,1,NEW,TODDLER ASST BOW HAIR CLI,EA,7.47 in,2.70 in,R33 C45
8386829,2,2,35,4145703704,1,NEW,GOODY BLCK BOBBYPIN,90 CT,6.50 in,2.75 in,R42 C12
8386829,2,2,36,4145702191,1,NEW,GOODY BLND BOBBYPIN,48 CT,6.47 in,2.74 in,R42 C15
8386829,2,2,37,4145776738,1,,GOODY CC BLONDE BOBBY PIN,50 CT,6.49 in,2.75 in,R42 C19
8386829,2,2,38,4145716754,1,,GOODY STN SCRNCHS,5 CT,4.50 in,3.50 in,R42 C23
8386829,2,2,39,4319421038,1,,SCNI TWISTERS HEATHER,6 CT,6.50 in,3.75 in,R42 C27
8386829,2,2,40,4319411337,1,NEW,SCNI PILLOW SCRNCH,2 CT,5.30 in,4.45 in,R42 C32
8386829,2,2,41,4319469037,1,,SCNI SNAP CLIP,20 EA,6.50 in,3.00 in,R42 C37
8386829,2,2,42,7410859641,1,NEW,CONR BBL HDBND PINK,1 CT,8.29 in,5.95 in,R42 C42
8386829,2,2,43,4126001680,1,,PRTY SVVY 2 SIDED MIRROR,1 CT,9.20 in,4.40 in,R52 C13
8386829,2,2,44,4145741696,1,NEW,GOODY 2 SIDED MIRROR,1 CT,9.00 in,6.10 in,R52 C19
8386829,2,2,45,4145708079,1,,GOODY VINYL SHOWER CAP,3 CT,7.25 in,3.10 in,R52 C25
8386829,2,2,46,4145704332,1,,GOODY FLEXIBLE ROD ROLLRS,20 CT,11.38 in,2.73 in,R52 C29
8386829,2,2,47,4145718568,1,NEW,GOODY FREV BLK SPR ROLLRS,4 CT,9.87 in,6.08 in,R52 C35
8386829,2,2,48,7410861110,1,NEW,CONR SELF GRIP ROLLERS,31 CT,6.80 in,6.00 in,R52 C42
8386829,3,2,1,7410813385,1,,CONR PASTEL SHOWER COMB,1 CT,9.47 in,2.75 in,R02 C02
8386829,3,2,2,7410877338,1,NEW,CONAIR VELVET TOUCH,1 CT,10.04 in,2.95 in,R02 C05
8386829,3,2,3,7410877205,1,,CONR VLVT TCH PADDLE BRSH,1 CT,10.50 in,3.55 in,R02 C09
8386829,3,2,4,7410877201,1,,CONR VLVT TCH CSHN BRSH,1 CT,10.23 in,2.85 in,R02 C13
8386829,3,2,5,7410886414,1,NEW,CONAIR SCALP CARE C,1 CT,10.70 in,2.78 in,R02 C17
8386829,3,2,6,7410895707,1,NEW,CONAIR CURL DEFINITION BRUSH,1.00 PK,11.50 in,3.50 in,R02 C21
8386829,3,2,7,7410895310,1,,CONR DETANGLING BRUSH,1 CT,9.30 in,3.10 in,R02 C26
8386829,3,2,8,73665859953,1,NEW,WET BRUSH GO GREEN DETANG,1 CT,10.19 in,2.85 in,R02 C31
8386829,3,2,9,73665855688,1,NEW,WET BRUSH TRTMNT COMB,1 CT,10.00 in,3.00 in,R02 C36
8386829,3,2,10,73665858828,1,NEW,WET BRUSH TT OIL INFUSED,1 CT,10.15 in,2.86 in,R02 C40
8386829,3,2,11,7410895224,1,,CONR SCALP MASSAGE BRUSH,1 CT,5.00 in,3.50 in,R02 C44
8386829,3,2,12,73665855676,1,NEW,WET BRUSH GO GRN MNI DTNG,1 CT,6.63 in,2.38 in,R08 C44
8386829,3,2,13,7410886258,1,NEW,QUK BLO VENTED RND BRUSH,1 CT,10.63 in,3.00 in,R16 C02
8386829,3,2,14,7410886282,1,NEW,QUICK BLOW VENTED P,1 CT,11.00 in,2.75 in,R16 C06
8386829,3,2,15,7410886254,1,NEW,QUICK BLOW NYLON RN,1 CT,10.00 in,1.88 in,R16 C10
8386829,3,2,16,7410886256,1,NEW,QUK BLO HOT CURL BRUSH,1 CT,9.28 in,2.20 in,R16 C14
8386829,3,2,17,7410886255,1,NEW,QUK BLO PORC RND BRUSH,1 CT,9.10 in,2.50 in,R16 C17
8386829,3,2,18,73665853791,1,,WET BRUSH CRL HAIR DTNGLR,1 EA,10.90 in,3.90 in,R16 C20
8386829,3,2,19,73665844939,1,NEW,WET BRUSH ORIG DTNGLR AST,1 CT,10.12 in,2.93 in,R16 C24
8386829,3,2,20,73665848058,1,NEW,WET BRUSH ORIG DETANGLER,1 CT,10.67 in,2.79 in,R16 C28
8386829,3,2,21,73665859815,1,NEW,WET BRUSH SHOWER FLEX AST,1 CT,11.40 in,2.82 in,R16 C32
8386829,3,2,22,73665848109,1,NEW,WET BRUSH SPEED DRY,1 CT,10.67 in,3.06 in,R16 C36
8386829,3,2,23,73665844937,1,NEW,WET BRUSH PDL DTNGLR PINK,1 CT,12.00 in,3.50 in,R16 C40
8386829,3,2,24,7410851100,1,,CONR VELVET CSHN BRSH M/S,1 CT,7.00 in,2.38 in,R16 C44
8386829,3,2,25,506092668180,1,NEW,TNGL TZ PNK,1 CT,8.82 in,2.50 in,R29 C02
8386829,3,2,26,506092668179,1,NEW,TNGL TZ FN FRGL,1 CT,8.82 in,2.50 in,R29 C06
8386829,3,2,27,506092668181,1,NEW,TANGLE TEEZER ESSEN,1 CT,8.82 in,2.50 in,R29 C10
8386829,3,2,28,506092668695,1,NEW,TANGLE TEEZER ESSEN,1 CT,8.82 in,2.50 in,R29 C14
8386829,3,2,29,84861800744,1,NEW,UNBRSH WHT LMN DRP YLLOW,1 CT,9.28 in,3.30 in,R29 C19
8386829,3,2,30,84861800743,1,NEW,UNBRSH PLS WHT MNT SWRL,1 CT,9.28 in,3.30 in,R29 C24
8386829,3,2,31,84861800759,1,NEW,UNBRUSH DETNGL HAIR BRUSH,1 CT,9.28 in,3.30 in,R29 C29
8386829,3,2,32,84861800724,1,NEW,UNBRSH MDNGHT BLCK BRUSH,1 CT,9.28 in,3.30 in,R29 C34
8386829,3,2,33,84861800753,1,NEW,UNBRSH DTNGL BRSH RS QTZ,1 CT,9.28 in,3.30 in,R29 C39
8386829,3,2,34,84861800750,1,NEW,UNBRSH DTNGL BRSH AM LVND,1 CT,9.28 in,3.30 in,R29 C44
8386829,3,2,35,7410895115,1,,CONR WOOD CLUB BRUSH,1 CT,9.50 in,3.72 in,R42 C03
8386829,3,2,36,73150986811,1,,KISS GDDN DTNGLR NS BRSH,1 CT,11.02 in,2.95 in,R42 C07
8386829,3,2,37,73150984203,1,,KISS DETANG PRPL HR BRUSH,1 CT,9.64 in,2.25 in,R42 C11
8386829,3,2,38,73150994638,1,NEW,KISS 3IN1 EDGE COMBRUSH,1 CT,11.00 in,2.56 in,R42 C15
8386829,3,2,39,73150982312,1,,KISS 4-IN-1 EDGE BRUSH,1 CT,9.25 in,1.75 in,R42 C19
8386829,3,2,40,73150977223,1,,KISS CRBN FBR RT TL CMB,1 CT,11.20 in,2.30 in,R42 C22
8386829,3,2,41,73150986167,1,NEW,KISS PRCSSNG CAP,1 EA,8.50 in,5.20 in,R42 C28
8386829,3,2,42,73150982316,1,NEW,KISS  SATIN BONNET BLACK,1 CT,7.50 in,4.50 in,R42 C34
8386829,3,2,43,73150986470,1,,KISS SS WD EDG DBL WR CAP,1 CT,7.87 in,4.49 in,R42 C39
8386829,3,2,44,73150984224,1,,KISS STN WRAP SCARF BLCK,1 CT,10.20 in,3.80 in,R42 C44
8386829,3,2,45,73150982294,1,NEW,KISS PWC BOAR BRSH MD SFT,1 CT,7.88 in,2.88 in,R55 C02
8386829,3,2,46,73150987559,1,,KISS TWST KNG STYLDFN,1 CT,7.95 in,3.66 in,R55 C07
8386829,3,2,47,1311406600,1,,ACE BLACK PICK,1 CT,8.26 in,3.50 in,R55 C13
8386829,3,2,48,1311461286,1,,ACE ALL PURPOSE COMB BLCK,1 CT,9.45 in,2.37 in,R55 C17
8386829,3,2,49,1311461586,1,NEW,ACE POCKET COMB BLACK,1 CT,7.04 in,1.97 in,R55 C21
8386829,3,2,50,73150994552,1,NEW,KISS STN LND HALO TRBN,1 CT,7.52 in,4.53 in,R55 C27
8386829,3,2,51,73150977213,1,NEW,KISS PWR WV STN DRG BLCK,1 CT,7.50 in,4.50 in,R55 C32
8386829,3,2,52,73150986919,1,,KISS KIDS STN BNNT WD BND,1 CT,6.61 in,4.53 in,R55 C38
8386829,3,2,53,76180901661,1,,EVOLVE STN WIDE EDGE BNNT,1 EA,6.40 in,4.20 in,R55 C44
8386830,1,2,1,84045550421,1,NEW,KITSCH DETANGLING F,1 CT,9.80 in,2.80 in,R02 C02
8386830,1,2,2,84045550422,1,NEW,KITSCH DETANGLING F,1 CT,9.80 in,2.80 in,R02 C06
8386830,1,2,3,81967702496,1,NEW,KITSCH RECYCLED PLA,1 CT,10.90 in,3.25 in,R02 C10
8386830,1,2,4,84045550571,1,NEW,KITSCH RECYCLED FAB,1 CT,11.50 in,4.50 in,R02 C15
8386830,1,2,5,84045550162,1,NEW,KITSCH RECYCLED FAB,1 CT,11.50 in,4.50 in,R02 C20
8386830,1,2,6,84045550163,1,NEW,KITSCH RECYCLED FAB,1 CT,11.50 in,4.50 in,R02 C25
8386830,1,2,7,81011256895,1,NEW,KITSCH FABRIC STRET,1 CT,11.50 in,4.50 in,R02 C31
8386830,1,2,8,81011256621,1,NEW,KITSCH MINI CLOUD C,1 CT,6.50 in,3.50 in,R15 C02
8386830,1,2,9,81011256621,1,NEW,KITSCH MINI CLOUD C,1 CT,6.50 in,3.50 in,R15 C06
8386830,1,2,10,81011256622,1,NEW,KITSCH RECYCLED PLS,1 CT,6.50 in,3.50 in,R15 C10
8386830,1,2,11,81967702657,1,NEW,KITSCH LARGE CLASSI,1 CT,6.60 in,5.10 in,R15 C15
8386830,1,2,12,81011256426,1,NEW,KITSCH METAL FR HAIR PIN,1 CT,6.50 in,4.00 in,R15 C20
8386830,1,2,13,81011256014,1,NEW,KITSCH RECYCLED PLA,1 CT,8.30 in,4.80 in,R15 C25
8386830,1,2,14,81011256141,1,NEW,KITSCH SATIN LINED,1 CT,7.00 in,5.50 in,R15 C31
8386830,1,2,15,81011256889,1,NEW,KITSCH SEAMLESS HAI,1 CT,6.00 in,3.50 in,R24 C02
8386830,1,2,16,81011256929,1,NEW,KITSCH SMLS HR ELSTCS 8CT,1 CT,6.00 in,3.50 in,R24 C06
8386830,1,2,17,81011256890,1,NEW,KITSCH SMLS HR ELSTCS 8CT,1 CT,6.00 in,3.50 in,R24 C10
8386830,1,2,18,81011256304,1,NEW,KITSCH RUCHED SATIN,1 CT,6.50 in,4.00 in,R24 C15
8386830,1,2,19,81011256302,1,NEW,KITSCH RUCHED SATIN,1 CT,6.40 in,3.40 in,R24 C20
8386830,1,2,20,81967702542,1,NEW,KITSCH SATIN SLEEP SCRUNCHIES,1.00 CT,5.50 in,4.00 in,R24 C25
8386830,1,2,21,81967702624,1,NEW,KITSCH THE SATIN PI,1 CT,5.50 in,4.50 in,R24 C31
8386830,1,2,22,81007711245,1,NEW,TELETIES CLASSIC JE,1 CT,5.60 in,4.90 in,R32 C03
8386830,1,2,23,81007711244,1,NEW,TELETIES CLASSIC TORTOISE MEDI,1.00 CT,5.60 in,4.90 in,R32 C09
8386830,1,2,24,81007711003,1,NEW,TELETIES COCONUT WH,3 CT,4.10 in,2.75 in,R32 C14
8386830,1,2,25,81015740341,1,NEW,TELETIES LUXURY LIV,3 CT,4.10 in,2.75 in,R32 C17
8386830,1,2,26,84337007382,1,NEW,GIMME FINE HAIR BANDS BLK,12 CT,6.40 in,2.80 in,R32 C21
8386830,1,2,27,84337007380,1,NEW,GIMME MED HAIR BANDS BLND,12 CT,6.40 in,2.80 in,R32 C24
8386830,1,2,28,84337008177,1,NEW,GIMME MED HAIR BANDS BRN,12 CT,6.40 in,2.80 in,R32 C27
8386830,1,2,29,84337007873,1,NEW,GIMME BTY HR TIE BNDS BLK,20 CT,6.50 in,2.90 in,R32 C30
8386830,1,2,30,84337008254,1,NEW,GIMME BTY THK HR BNDS BLK,6 CT,6.40 in,2.80 in,R32 C33
8386830,1,2,31,81007711236,1,NEW,TELETIES CLASSIC JE,1 CT,5.60 in,4.90 in,R40 C03
8386830,1,2,32,81007711235,1,NEW,TELETIES CLASSIC TO,1 CT,5.60 in,4.90 in,R40 C09
8386830,1,2,33,81007711010,1,NEW,TELE HAIR TIES SMALL 3CT,1 CT,4.10 in,2.75 in,R40 C14
8386830,1,2,34,81007711018,1,NEW,TELETIES WASHED DEN,3 CT,4.10 in,2.75 in,R40 C17
